Date,S&P500,Bond Rate,PrDec,PrInc,Dates,IVOL_PUT_12M_MOV_AVG_30D_HIST,IVOL_CALL_12M_MOV_AVG_30D_HIST,S&P500_Return,Regime,Cash_Return,BuyHold_Portfolio,RegimeSwitch_Portfolio,Regime_Return,BuyHold_Peak,BuyHold_Drawdown,RegimeSwitch_Peak,RegimeSwitch_Drawdown
2019-06-12,2879.84,0.02165,0.11102,0.05633,6/12/19,15.4969,15.4969,-0.002037619727485618,1,8.591269841269842e-05,114733.29004035806,110419.49573470237,-0.002037619727485618,117362.3422827615,-2.2401156889569007,112949.6996778148,-2.2401156889569007
2019-06-13,2891.64,0.0214,0.11102,0.05633,6/13/19,15.5098,15.5098,0.004097449858325275,1,8.492063492063491e-05,115203.40394337912,110871.93408185687,0.004097449858325275,117362.3422827615,-1.8395494648367205,112949.6996778148,-1.8395494648367205
2019-06-14,2886.98,0.02125,0.11102,0.05633,6/14/19,15.5178,15.5178,-0.0016115422390061696,1,8.432539682539683e-05,115017.74879184707,110693.25927696365,-0.0016115422390061696,117362.3422827615,-1.9977391770740094,112949.6996778148,-1.9977391770740094
2019-06-17,2889.67,0.02138,0.11102,0.05633,6/17/19,15.5402,15.5402,0.0009317695307899942,1,8.484126984126984e-05,115124.91882567137,110796.39988322176,0.0009317695307899942,117362.3422827615,-1.9064236564906856,112949.6996778148,-1.9064236564906856
2019-06-18,2917.75,0.02168,0.11102,0.05633,6/18/19,15.545,15.545,0.009717372571954597,1,8.603174603174604e-05,116243.63055421645,111873.04978051828,0.009717372571954597,117362.3422827615,-0.9532118282453261,112949.6996778148,-0.9532118282453372
2019-06-19,2926.46,0.02125,0.10553,0.05123,6/19/19,15.4993,15.4993,0.002985176934281464,1,8.432539682539683e-05,116590.63835890405,112207.01062829081,0.002985176934281464,117362.3422827615,-0.6575396407803247,112949.6996778148,-0.657539640780358
2019-06-20,2954.18,0.02078,0.10553,0.05123,6/20/19,15.4604,15.4604,0.009472195075278522,1,8.246031746031745e-05,117695.00762939082,113269.85732177584,0.009472195075278522,117695.00762939082,0.0,113269.85732177584,0.0
2019-06-21,2950.46,0.02055,0.10553,0.05123,6/21/19,15.436,15.436,-0.0012592326804730103,1,8.154761904761904e-05,117546.80222945537,113127.22421572375,-0.0012592326804730103,117695.00762939082,-0.12592326804730103,113269.85732177584,-0.12592326804730103
2019-06-24,2945.35,0.02058,0.10553,0.05123,6/24/19,15.4333,15.4333,-0.001731933325650914,1,8.166666666666667e-05,117343.21900535047,112931.29540606614,-0.001731933325650914,117695.00762939082,-0.2988985099079966,113269.85732177584,-0.2988985099079855
2019-06-25,2917.38,0.02083,0.10553,0.05123,6/25/19,15.405,15.405,-0.009496324715228988,1,8.265873015873017e-05,116228.88969454543,111858.86315437869,-0.009496324715228988,117695.00762939082,-1.2456925441239108,113269.85732177584,-1.2456925441239108
2019-06-26,2913.78,0.02093,0.10586,0.05718,6/26/19,15.3925,15.3925,-0.0012339839170762978,1,8.305555555555556e-05,116085.46511396274,111720.83111626377,-0.0012339839170762978,117695.00762939082,-1.367553771266461,113269.85732177584,-1.3675537712664498
2019-06-27,2924.92,0.02085,0.10586,0.05718,6/27/19,15.3897,15.3897,0.003823212459416858,1,8.273809523809524e-05,116529.28451054366,112147.96358976387,0.003823212459416858,117695.00762939082,-0.9904609739419867,113269.85732177584,-0.9904609739419978
2019-06-28,2941.76,0.02035,0.10586,0.05718,6/28/19,15.3833,15.3833,0.005757422425228809,1,8.075396825396826e-05,117200.19282638052,112793.64679027932,0.005757422425228809,117695.00762939082,-0.42042123364181005,113269.85732177584,-0.42042123364179895
2019-07-01,2964.33,0.02065,0.10586,0.05718,7/1/19,15.358,15.358,0.007672277820080398,1,8.194444444444445e-05,118099.38526631152,113659.03098479437,0.007672277820080398,118099.38526631152,0.0,113659.03098479437,0.0
2019-07-02,2973.01,0.02148,0.10586,0.05718,7/2/19,15.3123,15.3123,0.0029281490252435205,1,8.523809523809523e-05,118445.19786616092,113991.84156558262,0.0029281490252435205,118445.19786616092,0.0,113991.84156558262,0.0
2019-07-03,2995.82,0.0215,0.09307,0.04009,7/3/19,15.2805,15.2805,0.007672358989710748,1,8.53174603174603e-05,119353.95194479743,114866.427895972,0.007672358989710748,119353.95194479743,0.0,114866.427895972,0.0
2019-07-05,2990.41,0.02163,0.09307,0.04009,7/5/19,15.2485,15.2485,-0.0018058494836139527,1,8.583333333333334e-05,119138.41667231065,114658.99641647146,-0.0018058494836139527,119353.95194479743,-0.18058494836138417,114866.427895972,-0.18058494836140637
2019-07-08,2975.95,0.02178,0.09307,0.04009,7/8/19,15.2067,15.2067,-0.004835457345313876,1,8.642857142857143e-05,118562.32794030345,114104.56773004311,-0.004835457345313876,119353.95194479743,-0.6632574720777717,114866.427895972,-0.663257472077794
2019-07-09,2979.63,0.02195,0.09307,0.04009,7/9/19,15.1665,15.1665,0.0012365799156572876,1,8.71031746031746e-05,118708.939733788,114245.66714678284,0.0012365799156572876,119353.95194479743,-0.5404196513809301,114866.427895972,-0.5404196513809412
2019-07-10,2993.07,0.0213,0.09298,0.04128,7/10/19,15.1136,15.1136,0.004510627158405667,1,8.452380952380952e-05,119244.39150129678,114760.98675574528,0.004510627158405667,119353.95194479743,-0.09179456709680345,114866.427895972,-0.09179456709684786
2019-07-11,2999.91,0.02098,0.09298,0.04128,7/11/19,15.0443,15.0443,0.002285278994477169,1,8.325396825396825e-05,119516.8982044039,115023.24762816368,0.002285278994477169,119516.8982044039,0.0,115023.24762816368,0.0
2019-07-12,3013.77,0.0209,0.09298,0.04128,7/12/19,14.9766,14.9766,0.004620138604158219,1,8.293650793650792e-05,120069.08283964732,115554.6709749062,0.004620138604158219,120069.08283964732,0.0,115554.6709749062,0.0
2019-07-15,3014.3,0.02085,0.09298,0.04128,7/15/19,14.9003,14.9003,0.00017585947169163063,1,8.273809523809524e-05,120090.198125122,115574.99235829533,0.00017585947169163063,120090.198125122,0.0,115574.99235829533,0.0
2019-07-16,3004.04,0.02103,0.09298,0.04128,7/16/19,14.8222,14.8222,-0.0034037753375577573,1,8.345238095238096e-05,119681.4380704613,115181.60104966775,-0.0034037753375577573,120090.198125122,-0.3403775337557646,115574.99235829533,-0.34037753375577573
2019-07-17,2984.42,0.02073,0.09594,0.04342,7/17/19,14.789,14.789,-0.006531204644412147,1,8.226190476190475e-05,118899.77410628558,114429.32644194133,-0.006531204644412147,120090.198125122,-0.9912749228676576,115574.99235829533,-0.9912749228676687
2019-07-18,2995.11,0.02013,0.09594,0.04342,7/18/19,14.7648,14.7648,0.0035819355184592006,1,7.988095238095238e-05,119325.66543029367,114839.20491067707,0.0035819355184592006,120090.198125122,-0.6366320538765069,115574.99235829533,-0.6366320538765291
2019-07-19,2976.61,0.02013,0.09594,0.04342,7/19/19,14.7549,14.7549,-0.0061767347442999165,1,7.988095238095238e-05,118588.62244674367,114129.8736036975,-0.0061767347442999165,120090.198125122,-1.2503732209799834,115574.99235829533,-1.2503732209800167
2019-07-22,2985.03,0.02025,0.09594,0.04342,7/22/19,14.7432,14.7432,0.0028287212634507952,1,8.035714285714285e-05,118924.07660466211,114452.71520395523,0.0028287212634507952,120090.198125122,-0.9710380519523332,115574.99235829533,-0.9710380519523776
2019-07-23,3005.47,0.02033,0.09594,0.04342,7/23/19,14.7202,14.7202,0.006847502370160408,1,8.067460317460318e-05,119738.40950108168,115236.4304425856,0.006847502370160408,120090.198125122,-0.2929370002985543,115574.99235829533,-0.2929370002986098
2019-07-24,3019.56,0.0204,0.10501,0.03771,7/24/19,14.6871,14.6871,0.00468811866363672,1,8.095238095238096e-05,120299.75737341787,115776.67250287435,0.00468811866363672,120299.75737341787,0.0,115776.67250287435,0.0
2019-07-25,3003.67,0.0206,0.10501,0.03771,7/25/19,14.663,14.663,-0.00526235610486292,1,8.174603174603175e-05,119666.69721079033,115167.41442352814,-0.00526235610486292,120299.75737341787,-0.5262356104863031,115776.67250287435,-0.526235610486292
2019-07-26,3025.86,0.02063,0.10501,0.03771,7/26/19,14.6326,14.6326,0.007387629133693174,1,8.186507936507936e-05,120550.75038943761,116018.22856957551,0.007387629133693174,120550.75038943761,0.0,116018.22856957551,0.0
2019-07-29,3020.97,0.0205,0.10501,0.03771,7/29/19,14.6093,14.6093,-0.00161606948107329,1,8.134920634920635e-05,120355.93200081275,115830.73505113604,-0.00161606948107329,120550.75038943761,-0.161606948107329,116018.22856957551,-0.161606948107329
2019-07-30,3013.18,0.0204,0.10501,0.03771,7/30/19,14.5943,14.5943,-0.002578641959370631,1,8.095238095238096e-05,120045.5771444963,115532.04905754843,-0.002578641959370631,120550.75038943761,-0.4190544175870836,116018.22856957551,-0.4190544175870836
2019-07-31,2980.38,0.0203,0.10608,0.04669,7/31/19,14.6042,14.6042,-0.010885509660889747,1,8.055555555555556e-05,118738.81985474282,114274.4238213901,-0.010885509660889747,120550.75038943761,-1.503043762764955,116018.22856957551,-1.5030437627649773
2019-08-01,2953.56,0.0203,0.10608,0.04669,8/1/19,14.6402,14.6402,-0.008998852495319398,1,8.055555555555556e-05,117670.30672940168,113246.0851374338,-0.008998852495319398,120550.75038943761,-2.389403343181773,116018.22856957551,-2.389403343181784
2019-08-02,2932.05,0.02,0.10608,0.04669,8/2/19,14.6807,14.6807,-0.0072827367651240316,1,7.936507936507937e-05,116813.34486042005,112421.34370969703,-0.0072827367651240316,120550.75038943761,-3.1002756241200635,116018.22856957551,-3.100275624120097
2019-08-05,2844.74,0.01953,0.10608,0.04669,8/5/19,14.7535,14.7535,-0.02977780051499812,1,7.75e-05,113334.9003796768,109073.68336308163,-0.02977780051499812,120550.75038943761,-5.985736286543308,116018.22856957551,-5.985736286543353
2019-08-06,2881.77,0.01995,0.10608,0.04669,8/6/19,14.8007,14.8007,0.013017006826634425,1,7.916666666666666e-05,114810.18155161498,110493.49624402502,0.013017006826634425,120550.75038943761,-4.761951973984235,116018.22856957551,-4.76195197398428
2019-08-07,2883.98,0.01968,0.12593,0.06014,8/7/19,14.8375,14.8375,0.0007668897934256513,1,7.80952380952381e-05,114898.22830802825,110578.23257853447,0.0007668897934256513,120550.75038943761,-4.688914887007312,116018.22856957551,-4.6889148870073445
2019-08-08,2938.09,0.0197,0.12593,0.06014,8/8/19,14.8471,14.8471,0.01876226603513209,1,7.817460317460317e-05,117053.97943450882,112652.93079586765,0.01876226603513209,120550.75038943761,-2.9006629520202276,116018.22856957551,-2.900662952020261
2019-08-09,2918.65,0.0195,0.12593,0.06014,8/9/19,14.8712,14.8712,-0.006616543400644659,1,7.738095238095238e-05,116279.48669936221,111907.55779004698,-0.006616543400644659,120550.75038943761,-3.5431249297720124,116018.22856957551,-3.5431249297720346
2019-08-12,2882.7,0.01928,0.12593,0.06014,8/12/19,14.939,14.939,-0.0123173384955374,1,7.65079365079365e-05,114847.23290159882,110529.15452053804,-0.0123173384955374,120550.75038943761,-4.7312169102337815,116018.22856957551,-4.731216910233815
2019-08-13,2926.32,0.01955,0.12593,0.06014,8/13/19,14.9905,14.9905,0.015131647413882954,1,7.757936507936508e-05,116585.0607363259,112201.64271569741,0.015131647413882954,120550.75038943761,-3.2896432749697557,116018.22856957551,-3.289643274969778
2019-08-14,2840.6,0.01908,0.14032,0.07888,8/14/19,15.0978,15.0978,-0.02929276360753441,1,7.571428571428571e-05,113169.96211200667,108914.94651924944,-0.02929276360753441,120550.75038943761,-6.1225568929163865,116018.22856957551,-6.122556892916419
2019-08-15,2847.6,0.01843,0.14032,0.07888,8/15/19,15.2136,15.2136,0.002464268112370549,1,7.313492063492063e-05,113448.84324091746,109183.34214891738,0.002464268112370549,120550.75038943761,-5.891217703396734,116018.22856957551,-5.8912177033967446
2019-08-16,2888.68,0.01823,0.14032,0.07888,8/16/19,15.3074,15.3074,0.014426183452732166,1,7.234126984126984e-05,115085.4770660112,110758.44107274008,0.014426183452732166,120550.75038943761,-4.533587145472695,116018.22856957551,-4.533587145472717
2019-08-19,2923.65,0.01853,0.14032,0.07888,8/19/19,15.3688,15.3688,0.012105875347909967,1,7.353174603174603e-05,116478.68750572708,112099.26895409552,0.012105875347909967,120550.75038943761,-3.3778826515436733,116018.22856957551,-3.3778826515436844
2019-08-20,2900.51,0.019,0.14032,0.07888,8/20/19,15.4455,15.4455,-0.007914764079147596,1,7.53968253968254e-05,115556.78617387048,111212.02968687893,-0.007914764079147596,120550.75038943761,-4.142623915184429,116018.22856957551,-4.142623915184441
2019-08-21,2924.43,0.01928,0.12925,0.05889,8/21/19,15.5099,15.5099,0.008246825558263726,1,7.65079365079365e-05,116509.76283151997,112129.17589568708,0.008246825558263726,120550.75038943761,-3.3521048561400812,116018.22856957551,-3.3521048561400812
2019-08-22,2922.95,0.01938,0.12925,0.05889,8/22/19,15.5832,15.5832,-0.0005060815269983809,1,7.69047619047619e-05,116450.79939283598,112072.42939112871,-0.0005060815269983809,120550.75038943761,-3.401016570495663,116018.22856957551,-3.401016570495674
2019-08-23,2847.11,0.0191,0.12925,0.05889,8/23/19,15.7103,15.7103,-0.025946389777450785,1,7.579365079365079e-05,113429.32156189374,109164.55445484066,-0.025946389777450785,120550.75038943761,-5.90741144666308,116018.22856957551,-5.907411446663091
2019-08-26,2878.38,0.01933,0.12925,0.05889,8/26/19,15.8129,15.8129,0.010983067039910699,1,7.67063492063492e-05,114675.1234048996,110363.51607480015,0.010983067039910699,120550.75038943761,-4.8739862386230515,116018.22856957551,-4.873986238623063
2019-08-27,2869.16,0.01943,0.12925,0.05889,8/27/19,15.9217,15.9217,-0.0032031906836484936,1,7.71031746031746e-05,114307.7971179628,110010.00068829465,-0.0032031906836484936,120550.75038943761,-5.178692999676104,116018.22856957551,-5.178692999676137
2019-08-28,2887.94,0.0194,0.14231,0.0781,8/28/19,16.0111,16.0111,0.006545469754213773,1,7.698412698412698e-05,115055.99534666921,110730.06782046093,0.006545469754213773,120550.75038943761,-4.55804300265048,116018.22856957551,-4.558043002650491
2019-08-29,2924.58,0.0194,0.14231,0.0781,8/29/19,16.0794,16.0794,0.012687244194824032,1,7.698412698412698e-05,116515.73885571094,112134.92723060853,0.012687244194824032,120550.75038943761,-3.347147587793209,116018.22856957551,-3.347147587793231
2019-08-30,2926.46,0.01933,0.14231,0.0781,8/30/19,16.1469,16.1469,0.0006428273461489553,1,7.67063492063492e-05,116590.63835890414,112207.0106282908,0.0006428273461489553,120550.75038943761,-3.285016491179349,116018.22856957551,-3.28501649117936
2019-09-03,2906.27,0.0191,0.14231,0.0781,9/3/19,16.2316,16.2316,-0.006899120439028739,1,7.579365079365079e-05,115786.2655028028,111432.88094786284,-0.006899120439028739,120550.75038943761,-3.9522648106653957,116018.22856957551,-3.9522648106653957
2019-09-04,2937.78,0.01905,0.1367,0.07079,9/4/19,16.3095,16.3095,0.010842075925499017,1,7.55952380952381e-05,117041.62898451417,112641.04470369665,0.010842075925499017,120550.75038943761,-2.9109079732704046,116018.22856957551,-2.9109079732704046
2019-09-05,2976.0,0.0192,0.1367,0.07079,9/5/19,16.3741,16.3741,0.013009823744460025,1,7.619047619047618e-05,118564.3199483672,114106.48484168357,0.013009823744460025,120550.75038943761,-1.6477959984929735,116018.22856957551,-1.6477959984930068
2019-09-06,2978.71,0.0191,0.1367,0.07079,9/6/19,16.4262,16.4262,0.0009106182795699524,1,7.579365079365079e-05,118672.28678541697,114210.39229259788,0.0009106182795699524,120550.75038943761,-1.5582346836932048,116018.22856957551,-1.5582346836932381
2019-09-09,2978.43,0.01908,0.1367,0.07079,9/9/19,16.4873,16.4873,-9.400042300200528e-05,1,7.571428571428571e-05,118661.13154026053,114199.65646741114,-9.400042300200528e-05,120550.75038943761,-1.5674882512740074,116018.22856957551,-1.5674882512740518
2019-09-10,2979.39,0.01913,0.1367,0.07079,9/10/19,16.5462,16.5462,0.00032231746255573235,1,7.591269841269842e-05,118699.37809508257,114236.46501090845,0.00032231746255573235,120550.75038943761,-1.5357617338541685,116018.22856957551,-1.535761733854224
2019-09-11,3000.93,0.01913,0.12498,0.05433,9/11/19,16.5891,16.5891,0.0072296678179091245,1,7.591269841269842e-05,119557.53516890242,115062.35670562951,0.0072296678179091245,120550.75038943761,-0.8238979992464701,116018.22856957551,-0.8238979992465256
2019-09-12,3009.57,0.01895,0.12498,0.05433,9/12/19,16.6076,16.6076,0.0028791074766822966,1,7.519841269841271e-05,119901.75416230092,115393.63359710539,0.0028791074766822966,120550.75038943761,-0.5383593424678979,116018.22856957551,-0.5383593424679423
2019-09-13,3007.39,0.019,0.12498,0.05433,9/13/19,16.6133,16.6133,-0.0007243559711188619,1,7.53968253968254e-05,119814.90261072583,115310.04752958023,-0.0007243559711188619,120550.75038943761,-0.6104049757754693,116018.22856957551,-0.6104049757755026
2019-09-16,2997.96,0.01945,0.12498,0.05433,9/16/19,16.6263,16.6263,-0.0031356092824674775,1,7.718253968253967e-05,119439.2098899217,114948.48027418472,-0.0031356092824674775,120550.75038943761,-0.9220519125141102,116018.22856957551,-0.9220519125141324
2019-09-17,3005.7,0.01938,0.12498,0.05433,9/17/19,16.5972,16.5972,0.002581755593803692,1,7.69047619047619e-05,119747.5727381745,115245.24915613183,0.002581755593803692,120550.75038943761,-0.6662568658166501,116018.22856957551,-0.6662568658166723
2019-09-18,3006.73,0.0188,0.12571,0.06496,9/18/19,16.5906,16.5906,0.0003426822370828919,1,7.46031746031746e-05,119788.60810428564,115284.74165592584,0.0003426822370828919,120550.75038943761,-0.63221695650163,116018.22856957551,-0.63221695650163
2019-09-19,3006.79,0.01883,0.12571,0.06496,9/19/19,16.5792,16.5792,1.9955233758972568e-05,1,7.472222222222223e-05,119790.99851396203,115287.04218989443,1.9955233758972568e-05,120550.75038943761,-0.6302340491628811,116018.22856957551,-0.6302340491628811
2019-09-20,2992.07,0.0185,0.12571,0.06496,9/20/19,16.6204,16.6204,-0.004895586322955614,1,7.341269841269841e-05,119204.55134002389,114722.64452293557,-0.004895586322955614,120550.75038943761,-1.116707316267096,116018.22856957551,-1.116707316267107
2019-09-23,2991.78,0.01845,0.12571,0.06496,9/23/19,16.6443,16.6443,-9.69228661094057e-05,1,7.321428571428572e-05,119192.99769325471,114711.52527542075,-9.69228661094057e-05,120550.75038943761,-1.1262913684043419,116018.22856957551,-1.126291368404353
2019-09-24,2966.6,0.0188,0.12571,0.06496,9/24/19,16.6598,16.6598,-0.00841639425358831,1,7.46031746031746e-05,118189.82243240124,113746.06785327235,-0.00841639425358831,120550.75038943761,-1.9584514815622733,116018.22856957551,-1.9584514815622733
2019-09-25,2984.87,0.01845,0.12961,0.0682,9/25/19,16.6894,16.6894,0.006158565361019441,1,7.321428571428572e-05,118917.70217885847,114446.58044670569,0.006158565361019441,120550.75038943761,-1.3546561969159043,116018.22856957551,-1.3546561969159154
2019-09-26,2977.62,0.0177,0.12961,0.0682,9/26/19,16.6729,16.6729,-0.0024289165022262083,1,7.023809523809524e-05,118628.86100962941,114168.59925883531,-0.0024289165022262083,120550.75038943761,-1.594257500346996,116018.22856957551,-1.5942575003470183
2019-09-27,2961.79,0.0173,0.12961,0.0682,9/27/19,16.6656,16.6656,-0.005316326462073695,1,6.865079365079365e-05,117998.19125667826,113561.64171345768,-0.005316326462073695,120550.75038943761,-2.1174145532179223,116018.22856957551,-2.1174145532179334
2019-09-30,2976.74,0.0177,0.12961,0.0682,9/30/19,16.6765,16.6765,0.005047623227845355,1,7.023809523809524e-05,118593.80166770921,114134.85809396277,0.005047623227845355,120550.75038943761,-1.6233401413151771,116018.22856957551,-1.6233401413151993
